MOF,atomic_num_mean,atomic_num_geometric_mean,atomic_num_standard_deviation,atomic_num_max,atomic_num_min,group_num_mean,group_num_geometric_mean,group_num_standard_deviation,group_num_max,group_num_min,period_num_mean,period_num_geometric_mean,period_num_standard_deviation,period_num_max,period_num_min,electronegativity_mean,electronegativity_geometric_mean,electronegativity_standard_deviation,electronegativity_max,electronegativity_min,electron_affinity_mean,electron_affinity_geometric_mean,electron_affinity_standard_deviation,electron_affinity_max,electron_affinity_min,melting_mean,melting_geometric_mean,melting_standard_deviation,melting_max,melting_min,boiling_mean,boiling_geometric_mean,boiling_standard_deviation,boiling_max,boiling_min,density_mean,density_geometric_mean,density_standard_deviation,density_max,density_min,ionization_energy_mean,ionization_energy_geometric_mean,ionization_energy_standard_deviation,ionization_energy_max,ionization_energy_geometric_min,energy
HUWDEJ_w_H2O_1_relaxed,4.5504587155963305,2.7775608259931617,6.349869952481958,47.0,1.0,8.073394495412844,4.18013831909018,6.532496638392699,16.0,1.0,1.5963302752293578,1.4799413110060071,0.6788990825688075,5.0,1.0,2.4222018348623857,2.408262892114672,0.2679598689594769,3.44,1.93,105.27889908256884,86.62297144345652,47.46687125435897,153.9,7.0,1717.805596330275,203.347670685197,1874.606410452351,3823.15,14.009999999999993,1954.1342201834857,262.0132843934719,2105.664264997337,4300.15,20.279999999999973,1187.8525871559636,12.007372782915228,1690.3576901900335,10490.0,0.0899,1208.6816513761469,1200.418024768225,136.05281230728934,1402.3,731.0,-0.3044079819999296
HUWLUI_w_H2O_1_relaxed,7.01123595505618,4.074387752218441,12.939352381222516,90.0,1.0,10.719101123595506,6.6993845792993785,6.320981228132483,19.0,1.0,1.8426966292134832,1.6953993165516454,0.9228543459946548,7.0,1.0,2.581573033707865,2.538537948111766,0.4734072026253277,3.44,1.3,,,,,,1871.348426966292,307.75474647849035,1868.3130394038667,3823.15,14.009999999999993,2179.3419101123595,412.07752098251154,2137.331312462152,5093.15,20.279999999999973,1371.2430382022474,29.61579277731541,1921.8521032757296,11724.0,0.0899,1182.9089887640448,1172.2424719853311,145.498847935861,1313.9,587.0,-0.2808247524999672
HUXWAY_w_H2O_1_relaxed,7.455621301775148,4.383382930185327,10.38715557529322,65.0,1.0,10.887573964497042,6.720313871697118,6.532061983732407,19.0,1.0,1.8698224852071008,1.7137526249246355,0.8942157804353615,6.0,1.0,,,,,,121.5301775147929,115.27365196735762,35.474362448009536,153.9,50.0,1196.572603550296,148.48166295205016,1687.914051827092,3823.15,14.009999999999993,1443.4908284023666,214.2808315790275,1935.768139850957,4300.15,20.279999999999973,1155.0749349112427,8.551515250482378,2136.7216070220625,8960.0,0.0899,1210.86449704142,1195.4654439495653,169.6712025194376,1313.9,565.8,-0.2872928166666497
HUZFEO_w_H2O_1_relaxed,4.75776397515528,3.16566308729889,5.49282580944123,48.0,1.0,9.130434782608695,5.113957195194219,6.449161373361636,16.0,1.0,1.6521739130434785,1.5489905034871727,0.6131161579753075,5.0,1.0,2.483105590062112,2.464995500161919,0.3042988805870227,3.44,1.69,98.77888198757763,0.0,54.83244540924198,153.9,0.0,1732.247888198758,227.5618554338958,1881.741502521617,3823.15,14.009999999999993,1955.871739130435,288.0036090272096,2111.516872280723,4300.15,20.279999999999973,1118.3666260869566,14.50246798524195,1401.025512905131,8650.0,0.0899,1219.1099378881986,1211.6828444899356,133.33626999067883,1402.3,867.8,-0.3156688460001532
HUZFOY_charged_w_H2O_1_relaxed,4.822784810126582,3.3573234459355445,4.524922528663024,48.0,1.0,9.60759493670886,5.573501296416137,6.406914226979561,17.0,1.0,1.6772151898734178,1.5815518369199102,0.5655621975193698,5.0,1.0,2.516139240506329,2.494979171466161,0.3391421133052406,3.44,1.69,114.75949367088609,0.0,55.49189020230472,349.0,0.0,1906.19006329114,286.0650791956211,1893.4937749275116,3823.15,14.009999999999993,2150.6729113924057,363.9417681859088,2124.1123021603617,4300.15,20.279999999999973,1170.691996202532,21.506019828598955,1274.5643032551072,8650.0,0.0899,1204.0626582278478,1197.6624222173905,123.96747658624686,1402.3,867.8,-0.3522037119999822
IBAPOS_w_H2O_1_relaxed,5.584415584415584,4.1652736542431,4.147759994279651,30.0,1.0,11.056277056277056,7.363425800994249,5.907024359949829,17.0,1.0,1.792207792207792,1.7068051593221147,0.5346276530307508,4.0,1.0,2.616017316017317,2.57781930509852,0.478993967059478,3.98,1.65,135.282683982684,0.0,73.74580861920313,349.0,0.0,2149.962857142857,436.3440637294095,1870.3275601477171,3823.15,14.009999999999993,2432.91787878788,551.3865767119972,2095.126897059685,4300.15,20.279999999999973,1379.407589610389,49.54404622743298,1363.0447194023272,7874.0,0.0899,1209.980086580087,1198.110026105923,176.54957569206664,1681.0,762.5,5.713647955000114
IBAQAF_w_H2O_1_relaxed,5.540772532188841,4.169381726038314,3.9956320899256728,30.0,1.0,11.103004291845494,7.412250187003047,5.90973877878354,17.0,1.0,1.7854077253218883,1.7031911321192927,0.5211014509402935,4.0,1.0,2.6335622317596568,2.5907299434217754,0.5087067814319439,3.98,1.55,136.68927038626612,0.0,75.1830585192493,328.0,0.0,2129.700944206009,423.9734671921332,1873.701822120583,3823.15,14.009999999999993,2408.008283261803,537.1351994148257,2098.2168803893223,4300.15,20.279999999999973,1365.8348034334765,47.855331626381016,1355.0889630655022,7470.0,0.0899,1217.5184549356222,1204.3313569628913,186.60633428203693,1681.0,717.3,0.1575878319999446
IBAQEJ_w_H2O_1_relaxed,5.562231759656652,4.172645527149931,4.11182093653148,30.0,1.0,11.124463519313304,7.429416716957793,5.903876139245581,17.0,1.0,1.7854077253218883,1.7031911321192927,0.5211014509402935,4.0,1.0,2.633991416309013,2.5914252013351637,0.5078338580619959,3.98,1.65,136.68927038626612,0.0,75.1830585192493,328.0,0.0,2126.1538626609445,422.5468490806488,1875.6355831792284,3823.15,14.009999999999993,2403.0554935622326,535.5652682965045,2099.7468122198284,4300.15,20.279999999999973,1364.4184944206008,47.84605265373592,1348.8664520615118,7140.0,0.0899,1218.330042918455,1205.5413950649502,184.83179930154165,1681.0,906.4,0.7614050200001543
IBASEL_w_H2O_1_relaxed,6.784530386740332,3.9278348804655,9.171357251805038,57.0,1.0,10.165745856353592,5.897619411955134,6.722201865784848,19.0,1.0,1.8121546961325967,1.653627779853693,0.8907544126092887,6.0,1.0,2.6499447513812155,2.5854181605826514,0.5681515022811039,3.44,1.1,109.37127071823204,91.54700262408753,45.116728323631456,153.9,7.0,1109.0568508287297,127.26697487745125,1655.2494308892374,3823.15,14.009999999999993,1353.450994475138,181.66975288155265,1910.440636842601,4300.15,20.279999999999973,1032.6773856353595,6.22681911000397,1945.280868319776,8960.0,0.0899,1222.8182320441986,1206.725047272001,173.0533901876466,1402.3,538.1,-0.4979490260002876
IBASOV_w_H2O_1_relaxed,6.850828729281768,3.932289815789221,9.537646366281116,60.0,1.0,10.165745856353592,5.897619411955134,6.722201865784848,19.0,1.0,1.8121546961325967,1.653627779853693,0.8907544126092887,6.0,1.0,2.650828729281768,2.587459765792277,0.565765387266464,3.44,1.14,109.41546961325965,91.6296284243278,45.05752472308848,153.9,7.0,1111.3109944751384,127.49808109012586,1655.4304961960888,3823.15,14.009999999999993,1345.4067955801104,181.25879657686684,1901.13042907341,4300.15,20.279999999999973,1051.771308287293,6.244946048199629,1998.8789360354217,8960.0,0.0899,1222.7077348066296,1206.4761171021305,173.4915994458934,1402.3,533.1,-0.1206898550002506
IBATEM_w_H2O_1_relaxed,6.939226519337017,3.937902307221084,10.03538807253454,64.0,1.0,10.165745856353592,5.897619411955134,6.722201865784848,19.0,1.0,1.8121546961325967,1.653627779853693,0.8907544126092887,6.0,1.0,2.652154696132597,2.590394452778909,0.5622825407454135,3.44,1.2,109.41546961325965,91.6296284243278,45.05752472308848,153.9,7.0,1117.7640331491714,128.07263581616655,1656.6992810007089,3823.15,14.009999999999993,1348.7217127071822,181.4331630270619,1904.79047629854,4300.15,20.279999999999973,1071.4619160220996,6.261481004488208,2060.901720196869,8960.0,0.0899,1224.0403314917123,1209.3366431913778,168.34481542850696,1402.3,593.4,-0.2405460640000001
IBEYOE_w_H2O_1_relaxed,15.5,11.284629309597486,13.995770037670969,48.0,1.0,13.763157894736842,12.511005344448025,4.176590214178848,16.0,1.0,2.671052631578948,2.455754038189428,1.2073040638103871,5.0,1.0,3.004605263157895,2.928938923390636,0.6284513982578916,3.44,1.69,115.36052631578944,0.0,38.980785006500206,141.0,0.0,551.3240789473685,130.81862043017577,1023.2186011798592,2896.15,14.009999999999993,936.0363157894734,217.41744477173128,1736.134287347856,4912.15,20.279999999999973,2157.4613,16.166796624155154,3915.963369278623,10280.0,0.0899,1165.0302631578943,1134.3755252166018,240.6013562654477,1313.9,684.3,0.2242502325000259
IBICAZ_w_H2O_1_relaxed,4.912820512820513,2.8767104653646784,5.6909815965162736,30.0,1.0,8.092307692307692,4.089171394560183,6.749867410488267,17.0,1.0,1.6205128205128203,1.4917163211233948,0.6939960419526116,4.0,1.0,2.4654358974358974,2.436150647454615,0.3931897039938337,3.44,1.65,107.0051282051282,0.0,64.36622521214436,349.0,0.0,1334.730512820513,136.8515455595863,1783.764843424915,3823.15,14.009999999999993,1519.4502051282054,182.28491070803935,1998.8947008471528,4300.15,20.279999999999973,984.9289425641026,6.196167915179221,1525.5309773864103,7140.0,0.0899,1227.0097435897435,1220.273586552626,125.1605838561658,1402.3,906.4,-0.1819751925000332
IBICED_w_H2O_1_relaxed,5.466666666666667,2.9413450348593853,7.445712355351399,35.0,1.0,8.092307692307692,4.089171394560183,6.749867410488267,17.0,1.0,1.6512820512820512,1.5049792436093965,0.7722334557571721,4.0,1.0,2.459282051282051,2.4312545816546893,0.3837219846095806,3.44,1.65,106.25435897435896,0.0,61.62305944497008,324.6,0.0,1337.6289743589746,138.70612547973295,1781.9481929537842,3823.15,14.009999999999993,1522.3129743589743,184.1376569482475,1997.1248194812647,4300.15,20.279999999999973,1080.8300502564105,7.656569272668283,1558.4145371141874,7140.0,0.0899,1223.585128205128,1216.7806321862993,125.971896883673,1402.3,906.4,-0.3597866074999842
IBICIH_w_H2O_1_relaxed,4.912820512820513,2.8767104653646784,5.6909815965162736,30.0,1.0,8.092307692307692,4.089171394560183,6.749867410488267,17.0,1.0,1.6205128205128203,1.4917163211233948,0.6939960419526116,4.0,1.0,2.4654358974358974,2.436150647454615,0.3931897039938337,3.44,1.65,107.0051282051282,0.0,64.36622521214436,349.0,0.0,1334.730512820513,136.8515455595863,1783.764843424915,3823.15,14.009999999999993,1519.4502051282054,182.28491070803935,1998.8947008471528,4300.15,20.279999999999973,984.9289425641026,6.196167915179221,1525.5309773864103,7140.0,0.0899,1227.0097435897435,1220.273586552626,125.1605838561658,1402.3,906.4,-0.1967893700000331
IBICON_w_H2O_1_relaxed,5.466666666666667,2.9413450348593853,7.445712355351399,35.0,1.0,8.092307692307692,4.089171394560183,6.749867410488267,17.0,1.0,1.6512820512820512,1.5049792436093965,0.7722334557571721,4.0,1.0,2.459282051282051,2.4312545816546893,0.3837219846095806,3.44,1.65,106.25435897435896,0.0,61.62305944497008,324.6,0.0,1337.6289743589746,138.70612547973295,1781.9481929537842,3823.15,14.009999999999993,1522.3129743589743,184.1376569482475,1997.1248194812647,4300.15,20.279999999999973,1080.8300502564105,7.656569272668283,1558.4145371141874,7140.0,0.0899,1223.585128205128,1216.7806321862993,125.971896883673,1402.3,906.4,-0.4252291924999554
IBITUK_w_H2O_random_1_relaxed,5.087837837837838,3.489781475820755,4.39429767787886,29.0,1.0,9.75,5.654581599093365,6.491028111628076,16.0,1.0,1.6891891891891893,1.5898811462815718,0.5795076119565288,4.0,1.0,2.5877027027027024,2.555038612622341,0.425526850860796,3.44,1.9,105.16351351351352,79.90777471036878,51.05999141001062,153.9,7.0,1493.7518918918918,183.64110332388947,1826.9021482358744,3823.15,14.009999999999993,1712.6732432432434,242.53697185838297,2056.2846748947595,4300.15,20.279999999999973,1037.1239445945948,10.312640901452689,1576.1692529722752,8960.0,0.0899,1226.4189189189187,1217.764845513692,139.3336697785801,1402.3,745.5,-0.3351481199999284
IBOTIC_w_H2O_1_relaxed,5.030640668523677,3.347459551456988,6.1278538806713225,57.0,1.0,9.62116991643454,5.502687809631189,6.539036223448689,19.0,1.0,1.682451253481894,1.5752084523433492,0.6629877568474599,6.0,1.0,2.532590529247911,2.500398787653212,0.4021138117131417,3.44,1.1,109.07242339832872,87.24597091203579,49.355763718465454,153.9,7.0,1732.9291086350977,232.45020629033067,1878.2440818430905,3823.15,14.009999999999993,1980.6762395543176,302.3996038574459,2115.4690835502392,4300.15,20.279999999999973,1075.99686908078,15.175347928573316,1240.754350206271,6146.0,0.0899,1211.099442896936,1201.5789022956797,141.00538028701115,1402.3,538.1,-0.3383772574999284
IBOTOI_w_H2O_1_relaxed,5.016574585635359,3.333201680028342,6.111735959883412,57.0,1.0,9.591160220994476,5.467185525310728,6.5518526148743925,19.0,1.0,1.6795580110497237,1.5722956395864072,0.6623846282983844,6.0,1.0,2.533259668508287,2.500834222970873,0.4040306371758033,3.44,1.1,108.96022099447514,87.27441427711616,49.25318250317935,153.9,7.0,1718.7967403314915,227.9595203706912,1876.823984712508,3823.15,14.009999999999993,1964.6231491712708,296.9252103170289,2113.99370701942,4300.15,20.279999999999973,1067.0842121546962,14.65541590458164,1239.4430551126654,6146.0,0.0899,1211.9408839779,1202.4594837960306,140.7212792686223,1402.3,538.1,-0.3522769000002199
IBOZIK_w_H2O_1_relaxed,5.403726708074534,3.25671919578048,6.0621818038927335,29.0,1.0,8.832298136645962,4.787794603872136,6.602499079700802,16.0,1.0,1.68944099378882,1.558060821814961,0.7157155551160231,4.0,1.0,2.514658385093168,2.4811796597132325,0.4303602868143821,3.44,1.9,109.90807453416149,94.76688065955013,43.78999428406188,153.9,7.0,1460.7811801242235,170.79415633319755,1795.5377881182894,3823.15,14.009999999999993,1713.9286335403726,231.8610160428861,2030.9709510244024,4300.15,20.279999999999973,1259.6642881987582,10.019845995211629,2059.708480221921,8960.0,0.0899,1207.3496894409936,1196.0471213267074,154.0101501552259,1402.3,745.5,-0.5759357680000676
IBUBIT_w_H2O_1_relaxed,6.660550458715596,4.511466515129174,6.4659354628339285,30.0,1.0,11.064220183486238,7.374173870385964,5.895017171305795,16.0,1.0,1.871559633027523,1.7536946295821283,0.6920375106659122,4.0,1.0,2.612477064220184,2.567949480430918,0.4798900663419114,3.44,1.65,100.65382262996944,0.0,58.78262898252324,153.9,0.0,1559.8766666666668,244.5100930252335,1821.7157465693367,3823.15,14.009999999999993,1785.384373088685,322.2292023535408,2034.1999148131504,4300.15,20.279999999999973,1321.765874006116,21.07515871595519,1835.8265330523384,7140.0,0.0899,1212.4633027522934,1203.337496771679,145.79595120323805,1402.3,906.4,-0.4748728050001318
IBUDOZ_w_H2O_1_relaxed,6.358208955223881,4.2834639504672,6.207125160837976,29.0,1.0,10.656716417910449,6.94656304346346,5.926294150007831,16.0,1.0,1.8507462686567164,1.7303270835309084,0.6965529486315244,4.0,1.0,2.576716417910448,2.5492486358668267,0.3753859230485202,3.44,1.9,85.94925373134328,49.19157442171635,60.57313668205392,153.9,7.0,1473.950895522388,219.5156057271172,1781.7316497460165,3823.15,14.009999999999993,1739.5028358208956,282.97295421939833,2019.8463231596384,4300.15,20.279999999999973,1344.8965253731346,15.406245980245554,2194.0312757201827,8960.0,0.0899,1224.386567164179,1209.4210539001729,179.25554167875538,1402.3,745.5,-0.2591878899999642
IBURAZ_w_H2O_1_relaxed,10.183908045977011,7.757581956517589,7.219909789661835,30.0,1.0,13.770114942528735,11.229508201040485,4.743298114000687,16.0,1.0,2.206896551724138,2.081604487201625,0.7601864718982275,4.0,1.0,2.9604597701149427,2.86981268786732,0.6759614830317446,3.44,1.65,110.54022988505749,0.0,45.943744861527954,141.0,0.0,145.0136781609195,75.41769383302645,197.4232106334408,692.68,14.009999999999993,246.34540229885064,123.66506574462012,339.1854071553448,1180.15,20.279999999999973,908.9465747126442,6.101576563678874,2078.457837045878,7140.0,0.0899,1234.5413793103442,1224.6513804961394,146.83446113705006,1313.9,906.4,-0.5780751720000581
IBUYAH_w_H2O_1_relaxed,5.408360128617363,3.8038105086625262,4.747359483930439,30.0,1.0,10.321543408360128,6.409718423460997,6.177920871908498,16.0,1.0,1.7491961414790995,1.6511516936830983,0.5850146315134266,4.0,1.0,2.559614147909968,2.529100237976513,0.4042712219452235,3.44,1.65,110.83408360128618,0.0,51.99111594631811,153.9,0.0,1852.9261414791,295.7811323032653,1880.290946353978,3823.15,14.009999999999993,2099.4020900321543,380.8195365286813,2104.6563363748724,4300.15,20.279999999999973,1259.4554199356912,25.36749227305199,1468.2544462877595,7140.0,0.0899,1202.5861736334405,1195.348854497292,131.12499461954718,1402.3,906.4,-0.6675473800000873
ICAGOK_w_H2O_1_relaxed,5.224080267558528,3.6077186746964154,4.707493003162938,29.0,1.0,9.906354515050166,5.955601722205472,6.268084985545806,16.0,1.0,1.725752508361204,1.6233753986121329,0.5996423284137643,4.0,1.0,2.531638795986622,2.5067107838975877,0.3696201475544169,3.44,1.9,113.49899665551838,92.62438852418305,47.99245306121333,153.9,7.0,1891.816688963211,298.37525360692257,1873.596293816096,3823.15,14.009999999999993,2167.2345484949838,385.27501203517545,2103.5589829794703,4300.15,20.279999999999973,1328.409896989967,25.058682196893333,1686.172473921385,8960.0,0.0899,1195.6478260869565,1186.5691105354676,142.10307303094933,1402.3,745.5,-0.4344033225002022
ICEGED_w_H2O_1_relaxed,7.242424242424242,4.790443332060758,9.18506793175355,48.0,1.0,11.545454545454543,8.160961237403829,5.516316893192023,16.0,1.0,1.9242424242424243,1.7999619740707489,0.7845208161211891,5.0,1.0,2.6283333333333334,2.597445602228732,0.3908676569537639,3.44,1.69,76.08787878787878,0.0,65.31992251464052,153.9,0.0,1443.976515151515,225.29581806500883,1802.1089431329265,3823.15,14.009999999999993,1644.770606060606,283.1558745243988,2017.523182867727,4300.15,20.279999999999973,1215.4956303030306,16.38387322783073,1944.454368876192,8650.0,0.0899,1242.6742424242425,1231.7199713854695,160.05911248055338,1402.3,867.8,-0.4291206924999926
ICISAP_w_H2O_1_relaxed,6.473282442748092,4.980448298076334,4.074362675352114,21.0,1.0,11.69465648854962,8.139312590857735,5.943619492216794,16.0,1.0,1.8931297709923665,1.799165926830013,0.6084884086528132,4.0,1.0,2.772519083969466,2.703513181962896,0.5899428663130563,3.44,1.36,126.56183206106869,116.23495769927924,38.3075171663828,153.9,18.1,1508.0741221374046,232.550090218604,1798.142709026666,3823.15,14.009999999999993,1756.9170229007632,325.0736074649552,2032.9725337656023,4300.15,20.279999999999973,965.38333129771,17.412028304699458,1160.8724096761755,2985.0,0.0899,1199.0190839694656,1184.8774232942055,164.25295429483373,1313.9,633.1,-0.2413719420000461
ICIVAS_w_H2O_1_relaxed,7.810055865921788,6.599044097065569,4.894154476676408,28.0,1.0,12.41340782122905,9.332388308975036,5.284851240343908,16.0,1.0,2.100558659217877,2.0261873777132138,0.5798764274740797,4.0,1.0,2.698324022346369,2.5609276948843758,0.7244967323054334,3.44,0.93,112.84357541899442,83.57092863863069,52.60442767182308,153.9,7.0,1418.904525139665,288.3628009332233,1741.6552991233482,3823.15,14.009999999999993,1727.8291061452517,423.066849560066,1946.6415356557,4300.15,20.279999999999973,1242.8197519553073,35.34122303321921,1948.7636569874376,8908.0,0.0899,1150.4754189944133,1110.6769293472796,257.6188123340372,1402.3,495.8,-0.3757303550002007
ICIVEW_w_H2O_1_relaxed,10.100840336134452,7.262392210715325,7.64154386044771,30.0,1.0,13.193277310924367,10.130170497471576,5.282406681775845,16.0,1.0,2.184873949579832,2.0395208448200908,0.8092572230254449,4.0,1.0,2.903865546218487,2.8096322336941326,0.6916101165763496,3.44,1.65,107.05378151260504,0.0,47.06201663836677,141.0,0.0,148.2856302521007,72.9595682545393,204.4782617635588,692.68,14.009999999999993,251.87806722689075,119.09166084308038,351.10664513211407,1180.15,20.279999999999973,965.9994554621852,5.806070287191759,2157.42449629422,7140.0,0.0899,1231.9016806722686,1221.6628190180256,149.3078523959518,1313.9,906.4,-0.5544675349999579
ICORAV_ion_b_w_H2O_1_relaxed,9.826086956521738,6.359837004445221,12.265134421165152,57.0,1.0,13.304347826086955,10.320863771468378,5.226200292966719,19.0,1.0,2.1739130434782608,1.996981063332792,1.062626248105702,6.0,1.0,2.745507246376812,2.6584358015903806,0.6190678739493639,3.44,1.1,135.7768115942029,119.15605542378528,56.41253366984557,349.0,7.0,1448.5317391304352,273.72296600839377,1754.6740467255015,3823.15,14.009999999999993,1796.1618840579708,399.4131876814846,2012.380548167115,4300.15,20.279999999999973,1256.6187826086957,31.23883330710764,1615.5264411680978,6146.0,0.0899,1172.079710144927,1149.7669402171082,197.0577025620831,1402.3,538.1,-0.6161770850000039
ICOWON_w_H2O_1_relaxed,5.966101694915254,3.1326306101396075,10.003331820702636,57.0,1.0,8.88135593220339,4.553321673537081,7.071270942179988,19.0,1.0,1.694915254237288,1.5294888358286405,0.9433844101746268,6.0,1.0,2.542711864406779,2.4805913307221195,0.5474775144627281,3.44,1.1,111.72881355932202,104.33773126480811,39.20270680228926,153.9,48.0,1225.0561016949157,121.79878125622238,1734.193698442796,3823.15,14.009999999999993,1467.4157627118643,172.37758284493572,1990.856844244524,4300.15,20.279999999999973,898.1849898305082,5.306629650028854,1425.4705941667498,6146.0,0.0899,1217.38813559322,1202.1636022823725,163.90680287507098,1313.9,538.1,-0.3304796999999552
IDAGEA_charged_w_H2O_1_relaxed,4.721311475409836,3.117508896890309,4.521223107669193,29.0,1.0,8.918032786885245,4.868810090441393,6.566087111454521,16.0,1.0,1.639344262295082,1.5341997579476423,0.6014405353391521,4.0,1.0,2.5046994535519125,2.4792292366369115,0.3741829603468188,3.44,1.9,108.03387978142077,88.6117643330245,47.41330598472172,153.9,7.0,1632.418961748634,199.56386597779272,1856.4387427175875,3823.15,14.009999999999993,1869.341584699454,261.67018148191016,2088.538317513359,4300.15,20.279999999999973,1134.6754185792352,11.924233504927647,1608.8785308170218,8960.0,0.0899,1213.0311475409833,1204.526014564932,137.7029517098748,1402.3,745.5,-0.4460924275000479
IDIWIB_w_H2O_1_relaxed,6.266666666666667,4.544665056876615,4.739432689913659,23.0,1.0,10.96,7.3020806263983395,6.06287060722889,16.0,1.0,1.8666666666666667,1.7572669044424276,0.6599663291074445,4.0,1.0,2.6661333333333337,2.613314169353184,0.5318292792073619,3.44,1.63,125.31466666666664,118.25042798835102,37.10954124690248,153.9,50.6,1766.3657333333335,294.238052621066,1836.1369753996555,3823.15,14.009999999999993,2061.142533333333,399.6569408154172,2089.499478918396,4300.15,20.279999999999973,1290.5550293333336,26.626851446803983,1582.6421863370133,6110.0,0.0899,1181.0599999999995,1166.6171257407757,166.9171602921641,1313.9,650.9,0.431023644999982
IDIWUN_w_H2O_1_relaxed,6.0,3.9241456976284055,6.111242126992518,30.0,1.0,10.217573221757322,6.278371431228216,6.237518480018446,16.0,1.0,1.790794979079498,1.6708541140961397,0.6831496982855788,4.0,1.0,2.549121338912134,2.5089957459462013,0.4631207379429813,3.44,1.65,118.84937238493724,0.0,45.00749623317566,153.9,0.0,1840.127824267782,298.3520737150103,1867.6613892989571,3823.15,14.009999999999993,2096.148828451883,395.4686180749191,2083.9837275405625,4300.15,20.279999999999973,1417.8461991631802,29.372835112826813,1715.4816705187138,7140.0,0.0899,1186.2874476987445,1179.221832677872,127.6180392533052,1313.9,906.4,-0.325437559999898
IDIXAU_w_H2O_1_relaxed,6.386473429951691,4.220703582160592,6.406172342752169,30.0,1.0,10.63768115942029,6.801364746828952,6.088647108224095,16.0,1.0,1.8357487922705316,1.7144879657061456,0.6964903699588395,4.0,1.0,2.5760386473429957,2.531439300869139,0.4873310518137935,3.44,1.65,119.69951690821256,0.0,45.59860526045716,153.9,0.0,1827.9999516908208,310.29884857345047,1861.59538583595,3823.15,14.009999999999993,2086.2448792270534,413.732428396864,2075.023111502479,4300.15,20.279999999999973,1462.3372135265704,32.84647390878861,1784.8393317277578,7140.0,0.0899,1184.2835748792268,1176.963110522951,129.64892923193912,1313.9,906.4,-0.2610133575000759
IDUDIW_w_H2O_1_relaxed,6.038834951456311,4.30643719209728,5.252687393730389,29.0,1.0,11.009708737864075,7.322265927479976,5.899638207816436,16.0,1.0,1.825242718446602,1.724774515797781,0.6141879865605712,4.0,1.0,2.621359223300971,2.5869064743877503,0.4377458777451729,3.44,1.9,118.51067961165047,97.77569884542652,46.47963310647886,153.9,7.0,1851.8775728155344,321.6348843346082,1858.6445793529729,3823.15,14.009999999999993,2140.079708737864,423.3685792616172,2086.0082183729123,4300.15,20.279999999999973,1401.5207611650492,30.592126382057604,1879.817233718962,8960.0,0.0899,1192.2398058252422,1181.899172949751,149.8386564895824,1402.3,745.5,-0.712295730000028
IFAHEC_w_H2O_1_relaxed,12.52132701421801,10.66077256502943,8.178301550353344,31.0,1.0,15.289099526066352,14.983664077043043,1.8257828664445888,17.0,1.0,2.445497630331753,2.347125178692987,0.7545226127937674,4.0,1.0,3.01914691943128,2.9209268171290548,0.7101573367005772,3.98,1.65,122.82369668246446,0.0,67.00796449501968,328.0,0.0,139.20886255924168,92.88510873757212,138.66400070870986,692.68,14.009999999999993,496.97521327014215,190.26644332884652,803.5841465698036,2477.15,20.279999999999973,1196.2966293838865,14.752714678480528,2159.8444028007266,7140.0,0.0899,1183.6696682464456,1140.5929691856509,281.7826743660364,1681.0,578.8,-0.493489457142914
IFASOZ_w_H2O_1_relaxed,4.618892508143323,3.0958694286343107,3.3766830396128413,12.0,1.0,8.29315960912052,4.256289634141836,6.880936142653893,16.0,1.0,1.6286644951140066,1.5231245041254506,0.5811023794344282,3.0,1.0,2.5256026058631926,2.465141434534842,0.5469202000932881,3.44,1.31,108.8058631921824,0.0,44.95885159741608,153.9,0.0,1261.1705211726387,134.42184389938836,1739.312521970611,3823.15,14.009999999999993,1443.4118892508145,184.95602833177097,1948.74231085278,4300.15,20.279999999999973,797.6305276872964,6.419412945494393,1057.5341593774788,2260.0,0.0899,1211.9566775244298,1200.6683439050162,151.92924285094307,1313.9,737.7,0.0613477325001099
IFEHUY_w_H2O_1_relaxed,8.954954954954955,6.625219425568353,6.720128950107954,25.0,1.0,12.27027027027027,9.735498902906157,4.995395981104508,16.0,1.0,2.1981981981981984,2.063682705636955,0.7920758428948924,4.0,1.0,2.601441441441442,2.5404574707964915,0.5471841873256057,3.44,1.55,129.1117117117117,0.0,55.16243456520146,200.0,0.0,1873.5919819819824,512.0725465376413,1754.078850811599,3823.15,14.009999999999993,2212.356846846847,706.9543092483868,1936.055234019148,4300.15,20.279999999999973,1997.0899423423427,134.28921656627944,2160.592963254136,7470.0,0.0899,1116.8495495495492,1100.3718994658518,180.80784527838253,1313.9,717.3,-0.2506242100000122
IFENOY_w_H2O_1_relaxed,5.183673469387755,3.525217463586064,4.890669178039341,30.0,1.0,9.755102040816327,5.770667847179491,6.32304051197826,16.0,1.0,1.7142857142857142,1.6100157816268807,0.6060915267313264,4.0,1.0,2.511836734693877,2.4845030383362303,0.3812707367540603,3.44,1.65,112.99183673469388,0.0,48.962036536448046,153.9,0.0,1904.4589795918369,297.60517608792065,1883.0112431334517,3823.15,14.009999999999993,2157.3981632653063,383.3042324520586,2107.5282928755137,4300.15,20.279999999999973,1301.449523809524,25.753149985614805,1481.5907120850852,7140.0,0.0899,1195.5965986394556,1188.709810069922,127.58162835295938,1402.3,906.4,-0.0799509539999462
