MOF,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,Ti fraction,V fraction,Cr fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Zr fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,Rf fraction,Db fraction,Sg fraction,Bh fraction,Hs fraction,Mt fraction,Ds fraction,Rg fraction,Cn fraction,Nh fraction,Fl fraction,Mc fraction,Lv fraction,Ts fraction,Og fraction,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,energy
GEDDEA_w_CO2_2_relaxed,0.3302752293577982,0,0.0,0.0,0.0,0.2232415902140672,0.0,0.2996941896024465,0.0,0,0.0,0.0,0.0,0.0,0.0,0.073394495412844,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073394495412844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.470279571865444,10.15902140672783,1.889908256880734,27.0,7.296636085626911,1.1,0.591131498470948,1.53,2.656360856269113,1.6697247706422018,1.9388379204892967,0.5871559633027523,0.0,0.3979591836734693,0.4620991253644315,0.1399416909620991,0.0,-0.2297810266668799
GEDLIM_w_CO2_1_relaxed,0.3350785340314136,0,0.0,0.0,0.0,0.4240837696335078,0.1256544502617801,0.094240837696335,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0209424083769633,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.068297696335078,9.916230366492147,1.706806282722513,29.0,5.141361256544503,1.1,0.5471204188481674,1.79,2.5593193717277485,1.6649214659685865,1.6020942408376964,0.2094240837696335,0.0,0.4789156626506024,0.4608433734939759,0.0602409638554216,0.0,-0.247943308571491
GEDQIR_w_CO2_1_relaxed,0.2442748091603053,0,0.0,0.0,0.0,0.4961832061068702,0.0305343511450381,0.1984732824427481,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0305343511450381,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.21319679389313,10.916030534351146,1.8778625954198476,59.0,6.854961832061068,1.6,0.6038167938931297,2.3,2.613053435114504,1.7557251908396947,1.8778625954198476,0.0,0.1221374045801526,0.4674796747967479,0.5,0.0,0.032520325203252,-0.2889729516666459
GEDQOX_w_CO2_1_relaxed,0.2442748091603053,0,0.0,0.0,0.0,0.4961832061068702,0.0305343511450381,0.1984732824427481,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0305343511450381,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.21319679389313,10.916030534351146,1.8778625954198476,59.0,6.854961832061068,1.6,0.6038167938931297,2.3,2.613053435114504,1.7557251908396947,1.8778625954198476,0.0,0.1221374045801526,0.4674796747967479,0.5,0.0,0.032520325203252,-0.2731977519998964
GEDRAK_w_CO2_1_relaxed,0.2442748091603053,0,0.0,0.0,0.0,0.4961832061068702,0.0305343511450381,0.1984732824427481,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0305343511450381,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.21319679389313,10.916030534351146,1.8778625954198476,59.0,6.854961832061068,1.6,0.6038167938931297,2.3,2.613053435114504,1.7557251908396947,1.8778625954198476,0.0,0.1221374045801526,0.4674796747967479,0.5,0.0,0.032520325203252,-0.0008517016666663
GEDROY_w_CO2_1_relaxed,0.2442748091603053,0,0.0,0.0,0.0,0.4961832061068702,0.0305343511450381,0.1984732824427481,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0305343511450381,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.21319679389313,10.916030534351146,1.8778625954198476,59.0,6.854961832061068,1.6,0.6038167938931297,2.3,2.613053435114504,1.7557251908396947,1.8778625954198476,0.0,0.1221374045801526,0.4674796747967479,0.5,0.0,0.032520325203252,0.3113085333333173
GEDRUE_w_CO2_1_relaxed,0.2442748091603053,0,0.0,0.0,0.0,0.4961832061068702,0.0305343511450381,0.1984732824427481,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0305343511450381,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.21319679389313,10.916030534351146,1.8778625954198476,59.0,6.854961832061068,1.6,0.6038167938931297,2.3,2.613053435114504,1.7557251908396947,1.8778625954198476,0.0,0.1221374045801526,0.4674796747967479,0.5,0.0,0.032520325203252,-0.2856445975000383
GEDSAL_w_CO2_1_relaxed,0.2442748091603053,0,0.0,0.0,0.0,0.4961832061068702,0.0305343511450381,0.1984732824427481,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0305343511450381,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.21319679389313,10.916030534351146,1.8778625954198476,59.0,6.854961832061068,1.6,0.6038167938931297,2.3,2.613053435114504,1.7557251908396947,1.8778625954198476,0.0,0.1221374045801526,0.4674796747967479,0.5,0.0,0.032520325203252,-0.1545552383332164
GEDSEP_w_CO2_1_relaxed,0.2453987730061349,0,0.0,0.0,0.0,0.4478527607361963,0.1226993865030674,0.1595092024539877,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0245398773006134,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.436718404907973,10.98159509202454,1.852760736196319,59.0,6.539877300613497,1.6,0.5957055214723926,2.3,2.63159509202454,1.7546012269938651,1.901840490797546,0.0,0.0981595092024539,0.4673202614379085,0.5065359477124183,0.0,0.0261437908496732,0.0303379999999151
GEDSOZ_w_CO2_1_relaxed,0.2442748091603053,0,0.0,0.0,0.0,0.4961832061068702,0.0305343511450381,0.1984732824427481,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0305343511450381,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.21319679389313,10.916030534351146,1.8778625954198476,59.0,6.854961832061068,1.6,0.6038167938931297,2.3,2.613053435114504,1.7557251908396947,1.8778625954198476,0.0,0.1221374045801526,0.4674796747967479,0.5,0.0,0.032520325203252,0.909102980000057
GEDSUF_w_CO2_1_relaxed,0.2971428571428571,0,0.0,0.0,0.0,0.4857142857142857,0.0457142857142857,0.1485714285714285,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0228571428571428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.447590742857145,10.228571428571428,1.7942857142857145,59.0,6.091428571428572,1.6,0.5754285714285714,2.3,2.5684,1.7028571428571428,1.7028571428571428,0.0,0.0914285714285714,0.4869281045751634,0.4869281045751634,0.0,0.0261437908496732,-0.2623311200004536
GEDTAM_w_CO2_1_relaxed,0.2442748091603053,0,0.0,0.0,0.0,0.4961832061068702,0.0305343511450381,0.1984732824427481,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0305343511450381,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.21319679389313,10.916030534351146,1.8778625954198476,59.0,6.854961832061068,1.6,0.6038167938931297,2.3,2.613053435114504,1.7557251908396947,1.8778625954198476,0.0,0.1221374045801526,0.4674796747967479,0.5,0.0,0.032520325203252,-0.0514015633333239
GEFZAU_w_CO2_1_relaxed,0.4,0,0.0,0.0,0.0,0.5209876543209877,0.0148148148148148,0.0049382716049382,0.0,0,0.0,0.0,0.0,0.0,0.0296296296296296,0.0,0.0148148148148148,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0148148148148148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33151141728395,8.85432098765432,1.674074074074074,28.0,4.795061728395062,1.1,0.5417283950617283,1.54,2.410395061728395,1.5851851851851853,1.2691358024691357,0.1481481481481481,0.0,0.5279605263157895,0.4226973684210526,0.0493421052631578,0.0,-0.2988971614282881
GEGDED_w_CO2_1_relaxed,0.2446483180428134,0,0.0,0.0,0.0,0.45565749235474,0.0,0.2507645259938837,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0489296636085626,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.840722629969422,11.174311926605505,1.853211009174312,28.0,6.403669724770642,1.1,0.5966360856269113,1.54,2.655749235474006,1.7064220183486238,1.9143730886850152,0.4892966360856269,0.0,0.4151785714285714,0.4657738095238095,0.119047619047619,0.0,-0.3240380571432329
GEGGEG01_w_CO2_1_relaxed,0.1777777777777777,0,0.0,0.0,0.0,0.4814814814814814,0.0,0.2814814814814815,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0592592592592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.95799125925926,11.955555555555556,1.9407407407407409,26.0,6.918518518518519,1.1,0.6303703703703704,1.56,2.6985925925925924,1.8222222222222224,2.088888888888889,0.4148148148148148,0.0,0.4212328767123287,0.4828767123287671,0.0958904109589041,0.0,-0.2861252874999849
GEGGIK_w_CO2_1_relaxed,0.1777777777777777,0,0.0,0.0,0.0,0.4814814814814814,0.0,0.2814814814814815,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0592592592592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.95799125925926,11.955555555555556,1.9407407407407409,26.0,6.918518518518519,1.1,0.6303703703703704,1.56,2.6985925925925924,1.8222222222222224,2.088888888888889,0.4148148148148148,0.0,0.4212328767123287,0.4828767123287671,0.0958904109589041,0.0,-0.338625967500036
GEGGIK01_w_CO2_1_relaxed,0.1777777777777777,0,0.0,0.0,0.0,0.4814814814814814,0.0,0.2814814814814815,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0592592592592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.95799125925926,11.955555555555556,1.9407407407407409,26.0,6.918518518518519,1.1,0.6303703703703704,1.56,2.6985925925925924,1.8222222222222224,2.088888888888889,0.4148148148148148,0.0,0.4212328767123287,0.4828767123287671,0.0958904109589041,0.0,0.383344907777756
GEGGUW_w_CO2_1_relaxed,0.1777777777777777,0,0.0,0.0,0.0,0.4814814814814814,0.0,0.2814814814814815,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0296296296296296,0.0296296296296296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.950886222222223,11.985185185185186,1.9407407407407409,27.0,6.948148148148148,1.1,0.6303703703703704,1.56,2.6994814814814814,1.8222222222222224,2.088888888888889,0.4444444444444444,0.0,0.4183673469387755,0.4795918367346939,0.1020408163265306,0.0,-0.4441450133332789
GEGHAD_w_CO2_1_relaxed,0.1777777777777777,0,0.0,0.0,0.0,0.4814814814814814,0.0,0.2814814814814815,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0592592592592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.943781185185186,12.014814814814814,1.9407407407407409,27.0,6.977777777777778,1.1,0.6303703703703704,1.53,2.70037037037037,1.8222222222222224,2.088888888888889,0.4740740740740741,0.0,0.4155405405405405,0.4763513513513513,0.1081081081081081,0.0,0.3710986133333512
GEJJEL01_w_CO2_1_relaxed,0.2253521126760563,0,0.0,0.0,0.0,0.352112676056338,0.0,0.3661971830985915,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.056338028169014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4415061971831,11.183098591549296,2.0,59.0,8.647887323943662,1.6,0.6267605633802817,2.3,2.7176056338028167,1.7746478873239435,2.1690140845070425,0.0,0.2253521126760563,0.4256756756756757,0.5202702702702704,0.0,0.054054054054054,-0.2728111900000461
GEPDEM_w_CO2_1_relaxed,0.2298850574712643,0,0.0,0.0,0.0,0.3793103448275862,0.1379310344827586,0.2068965517241379,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0459770114942528,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.035649425287357,11.471264367816092,1.862068965517241,29.0,6.505747126436781,1.1,0.5988505747126436,1.79,2.6798850574712647,1.7701149425287357,2.0,0.4597701149425287,0.0,0.4184782608695652,0.4728260869565217,0.108695652173913,0.0,0.0752819525000631
GERNOI_w_CO2_1_relaxed,0.3767313019390582,0,0.0,0.0,0.0,0.4238227146814404,0.077562326869806,0.1052631578947368,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166204986149584,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.327317839335182,9.357340720221607,1.656509695290859,29.0,4.803324099722992,1.1,0.5268698060941828,1.79,2.534875346260388,1.623268698060942,1.5013850415512466,0.1662049861495844,0.0,0.4932659932659932,0.4562289562289562,0.0505050505050505,0.0,0.19832102666669
GERPUP_w_CO2_2_relaxed,0.2840236686390532,0,0.0,0.0,0.0,0.2899408284023668,0.0,0.3668639053254438,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0355029585798816,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0236686390532544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.45316106508876,10.674556213017752,1.881656804733728,61.0,7.455621301775148,1.6,0.5857988165680473,2.27,2.7213609467455617,1.680473372781065,2.0473372781065087,0.3550295857988165,0.1420118343195266,0.3977591036414565,0.484593837535014,0.0840336134453781,0.0336134453781512,1.0805393533334304
